id,name,organization,country,state,city,address,latitude,longitude,phone,schedule,supply_types,accepts_volunteers,notes,is_active,created_at,updated_at
4a502492-628d-42c7-961e-afb88cde1d31,MRW 10000 TUCUPITA,MRW,Venezuela,Delta Amacuro,Tucupita,"Calle Dalla Costa N.° 22, local N.° 1. Edif. Ciarcia, frente a la Plaza Bolívar, parroquia San José.",9.0615,-62.0515,0287-7224703,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:34.127128+00:00,2026-06-26T22:44:34.127128+00:00
c312b8da-35ef-4d23-875a-7e168ccaeb9a,MRW 11000 CORO,MRW,Venezuela,Falcón,Coro,"Calle Zamora, esquina Callejón Las Flores e Iturbe. Sector Chimpire, Santa Ana de Coro.",11.4125,-69.6755,0268-2521707 / 0268-2526986,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:22.569835+00:00,2026-06-26T22:44:22.569835+00:00
5f1f10d5-e1ef-4a65-895a-417cb3ef60cf,MRW 11010 PUNTO FIJO CENTRO,MRW,Venezuela,Falcón,Punto Fijo,"Av. Colombia, entre Ayacucho y Peninsular, C.C. Don José Lay, nivel P.B., local 5B. Sector Centro.",11.6992,-70.2165,0414-6943285 / 0412-3035588,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:20.093143+00:00,2026-06-26T22:44:20.093143+00:00
5889d557-171e-4fb5-9c83-8e1a2f55d6db,MRW 11020 TUCACAS,MRW,Venezuela,Falcón,Tucacas,"Av. Libertador de Tucacas, diagonal al Hotel La Suerte, local N.° 1.",10.7995,-68.3225,0424-4127328 / 0424-4439466,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:17.821159+00:00,2026-06-26T22:44:17.821159+00:00
77d70305-0037-44f1-a117-04542cac7d64,MRW 11030 CAJA DE AGUA,MRW,Venezuela,Falcón,Punto Fijo,"Calle Manuelita Sáenz, entre calle Comercio y Providencia, sector Caja de Agua, diagonal a la Iglesia de los Mormones, local N.° 01.",11.7145,-70.1885,0424-6911080,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:16.488461+00:00,2026-06-26T22:44:16.488461+00:00
bfa6ae7b-83a9-4de2-8e82-61a888c2281d,MRW 11040 PUERTA MARAVEN,MRW,Venezuela,Falcón,Punto Fijo,"Calle San Román, entre Av. General Pelayo y Av. Ollarvides, diagonal a Rías Altas.",11.666,-70.198,0412-1300621,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:44:15.831594+00:00,2026-06-26T22:44:15.831594+00:00
0401b3d8-de0f-4e36-aa26-c7172a8633de,MRW 11050 EL CASTILLO,MRW,Venezuela,Falcón,Coro,"Av. Manaure, esquina con calle Monzón. C.C. El Castillo Don Leoncio, P.B., local N.° 10. Coro.",11.411,-69.671,0268-2536763,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:43:02.178111+00:00,2026-06-26T22:43:02.178111+00:00
6e9bb619-333a-44bd-9aa7-6e24079bec88,MRW 11060 PUNTO FIJO AV. MONAGAS,MRW,Venezuela,Falcón,Punto Fijo,"Calle Monagas, entre Garcés y Zamora, Edif. Lucriscar, planta baja.",11.6965,-70.211,0269-2450727,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:43:00.558785+00:00,2026-06-26T22:43:00.558785+00:00
5b361cd1-880a-4dee-bd0b-46954dea7b06,MRW 12000 SAN JUAN DE LOS MORROS,MRW,Venezuela,Guárico,San Juan de los Morros,"Calle El Carmen, Edif. Rauseo, local N.° 2. Bajando por la Gobernación, diagonal a la CANTV.",9.911,-67.353,0424-3141155 / 0246-4320922,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:58.828914+00:00,2026-06-26T22:42:58.828914+00:00
ee8234a5-ab2d-482a-9788-43988cfe5796,MRW 12010 CALABOZO,MRW,Venezuela,Guárico,Calabozo,"Carretera 13, entre calles 13 y 14. Sector Casco Central.",8.924,-67.4285,0414-4688808,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:56.8177+00:00,2026-06-26T22:42:56.8177+00:00
8a620a21-25a5-43e5-9bf2-662390ac6763,MRW 12020 VALLE DE LA PASCUA,MRW,Venezuela,Guárico,Valle de la Pascua,"Calle Bolívar, entre Av. Libertador y calle Deleite, local N.° 58-1. Sector Centro, diagonal a Poliguárico.",9.213,-66.007,0412-8855252,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:55.252147+00:00,2026-06-26T22:42:55.252147+00:00
ba12e39f-fd15-4b2a-a564-181b8ea0a6d8,MRW 12021 LAS MERCEDES DEL LLANO,MRW,Venezuela,Guárico,Las Mercedes del Llano,"Calle Doña Bárbara, C.C. Mercedes Plaza, PB, local 5A.",9.3365,-66.3945,0414-4908649,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:53.738012+00:00,2026-06-26T22:42:53.738012+00:00
3b897223-f1af-4624-921d-418ebf9f99c1,MRW 12030 ZARAZA,MRW,Venezuela,Guárico,Zaraza,"Calle Bolívar, entre Ayacucho y Sucre, a 100 mts del SAIME. Sector Centro.",9.351,-65.3245,0412-5384984,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:19.956235+00:00,2026-06-26T22:42:19.956235+00:00
a301cbde-ebac-4d5a-96d0-327b310747f0,MRW 12040 TUCUPIDO,MRW,Venezuela,Guárico,Tucupido,"Calle Salom N.° 24, diagonal a la Alcaldía, entre San Pablo y Zaraza.",9.2785,-65.7725,0412-9593417,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:17.921479+00:00,2026-06-26T22:42:17.921479+00:00
f143ba77-07b6-439d-9752-5a44dc4bc82a,MRW 12050 ALTAGRACIA DE ORITUCO,MRW,Venezuela,Guárico,Altagracia de Orituco,"Calle Hurtado Ascanio, cruce con Vuelvan Cara. Edif. Residencias La Paz, P.B., local N.° 2. Sector Las Brisas del este.",9.864,-66.381,0412-8305666 / 0238-3340565,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:16.352947+00:00,2026-06-26T22:42:16.352947+00:00
5b63ba7f-3918-44a7-843c-594a4c4e9b9a,MRW 12070 VALLE DE LA PASCUA NORTE,MRW,Venezuela,Guárico,Valle de la Pascua,"Calle El Retumbo entre Calle Paraíso y Av. Rómulo Gallegos, C.C. Centro Norte, local 1.",9.221,-66.0115,0424-3445611,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:14.364949+00:00,2026-06-26T22:42:14.364949+00:00
ff1a9c1e-830e-442c-abd2-ffb946bfbaf6,MRW 13000 BARQUISIMETO CENTRO,MRW,Venezuela,Lara,Barquisimeto,"Av. Venezuela, entre calles 39 y 40, N.° 39-55, sentido oeste-este.",10.0735,-69.3195,0424-5279171 / 0251-4459613,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:12.900785+00:00,2026-06-26T22:42:12.900785+00:00
fdd48036-ddc5-4a63-947e-58b4017f26fe,MRW 13002 CANAIMA,MRW,Venezuela,Lara,Barquisimeto,"Calle 55, entre Av. Pedro León Torres y carrera 19, C.C. Canaima, local F-02. Zona Este, Barquisimeto.",10.0715,-69.349,0412-3434702 / 0251-4431203,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:11.57769+00:00,2026-06-26T22:42:11.57769+00:00
a54aaa4c-9f48-469f-a9c5-a3e4989059db,MRW 13003 ANDRÉS BELLO,MRW,Venezuela,Lara,Barquisimeto,"Av. Andrés Bello, entre carrera 22 y 23, Edif. Pulca 2, locales N.° 2 y 3. Barquisimeto.",10.076,-69.314,0412-2501182,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:42:10.326309+00:00,2026-06-26T22:42:10.326309+00:00
bc0e1a28-158e-4282-85d6-a5c5dfe2cfa2,MRW 13010 BARQUISIMETO OESTE,MRW,Venezuela,Lara,Barquisimeto,"Av. Florencio Jiménez, C.C. Arcoiris, local N.° 5, P.B., frente al Decanato de la UCLA.",10.0545,-69.3955,0412-2089497,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:40:01.888657+00:00,2026-06-26T22:40:01.888657+00:00
013591a3-0ed3-492b-9201-0e869259f868,MRW 13020 CARORA,MRW,Venezuela,Lara,Carora,"Av. Francisco de Miranda, entre calles 15A y 16, casa N.° 15. Sector Egidio Montesinos, a 50 mts de la Plaza Chío Zubillaga.",10.1745,-70.078,0426-5521236,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:40:00.25054+00:00,2026-06-26T22:40:00.25054+00:00
30cd7333-f5f3-4af2-beca-6672ba87d973,MRW 13030 BARQUISIMETO ESTE,MRW,Venezuela,Lara,Barquisimeto,"Calle 15, entre carreras 20 y 21, local N.° 5, diagonal a la Clínica San Francisco.",10.0702,-69.3032,0251-2523770 / 0251-2525393,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:39:58.843954+00:00,2026-06-26T22:39:58.843954+00:00
17771a5e-4b96-4950-991f-d595f4618594,MRW 13031 AV. MORÁN,MRW,Venezuela,Lara,Barquisimeto,Carrera 21 con calle 9. Barquisimeto.,10.0745,-69.2968,0412-3436255,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:39:57.426042+00:00,2026-06-26T22:39:57.426042+00:00
b3c81118-d3ee-4817-8a32-d6b2067e9a58,MRW 13032 ALTAGRACIA,MRW,Venezuela,Lara,Barquisimeto,"Carretera 21, entre calle 20 y 21, edificio N.° 20-81. Barquisimeto.",10.0695,-69.309,0424-5345310,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:39:56.357263+00:00,2026-06-26T22:39:56.357263+00:00
68285741-69b4-4ac5-944f-10bab6249fa7,MRW 13040 CABUDARE,MRW,Venezuela,Lara,Cabudare,"Av. Santa Bárbara, entre calles Guillermo Alvizu y La Cruz, C.C. Sta. Bárbara, local N.° 2, detrás de Ferretería Tabure.",10.0325,-69.261,0424-5002782 / 0424-5002783,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:38:27.418362+00:00,2026-06-26T22:38:27.418362+00:00
8a225df2-402c-411b-a847-59e3fc42b7eb,MRW 13050 QUIBOR,MRW,Venezuela,Lara,Quíbor,"Calle 8, entre avenida 8 y 9, a 200 mts del supermercado La Palma.",9.9275,-69.621,0412-0268214 / 0414-2141131,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:38:25.683737+00:00,2026-06-26T22:38:25.683737+00:00
b6d99332-a68d-4a30-8cbb-7c7448a6f696,MRW 13060 VALLE LINDO,MRW,Venezuela,Lara,Barquisimeto,"Autopista vía Duaca, km 10, sector Sabana Grande, al lado de la Farmacia San Ignacio. Zona Norte, Barquisimeto.",10.151,-69.2905,0426-5541233,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:47.224779+00:00,2026-06-26T22:37:47.224779+00:00
7de0de90-e6db-466c-9937-3c75e54f2ff0,MRW 13071 PATARATA,MRW,Venezuela,Lara,Barquisimeto,"Av. Libertador, entre Av. Argemiro Bracamonte y Av. López Contreras, sector Patarata, Centro Recreacional Parque Jardín, local N.° 04.",10.0785,-69.293,0424-5830160,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:45.69216+00:00,2026-06-26T22:37:45.69216+00:00
4ebb67ab-c261-40cc-8faa-e730a64ae96d,MRW 13080 BABILOM,MRW,Venezuela,Lara,Barquisimeto,"Calle 19 con Av. Libertador, Zona Industrial I, C.C. Libertador, local N.° 13-B.",10.078,-69.344,0412-2134482,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:44.260249+00:00,2026-06-26T22:37:44.260249+00:00
d3588d82-ae4e-40c2-9f2f-4a40700f9791,MRW 13081 EL RECREO,MRW,Venezuela,Lara,Barquisimeto,"Av. Libertador, C.C. El Rosario, local N.° 5, frente al IPASME.",10.077,-69.319,0412-2599071,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:42.555043+00:00,2026-06-26T22:37:42.555043+00:00
6fd5195e-7f28-4f20-943e-2468e2d8ff0d,MRW 13090 CABUDARE SUR,MRW,Venezuela,Lara,Cabudare,"Av. El Placer, local Trigampa N.° 7, Urb. El Trigal, Los Rastrojos.",10.016,-69.264,0412-1385397,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:40.988161+00:00,2026-06-26T22:37:40.988161+00:00
d363be13-bafe-46cd-8017-2a61e207d84a,MRW 24170 CIUDAD OJEDA CENTRO,MRW,Venezuela,Zulia,Ciudad Ojeda,"Carretera “N”, entre calles 34 y Santa Mónica.",10.194156,-71.300517,0414-5273375,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:37:38.805042+00:00,2026-06-26T22:37:38.805042+00:00
37bb0990-a948-4066-a7b2-30ff5d9cdca9,MRW 13100 AV. VENEZUELA,MRW,Venezuela,Lara,Barquisimeto,"Av. Venezuela con calle 21, edificio Lazio, local N.° 02. Barquisimeto.",10.072,-69.3095,0414-3505785,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:59.887452+00:00,2026-06-26T22:36:59.887452+00:00
44d82403-cb1d-4deb-b844-2bff779bd8a3,MRW 13101 AV. VENEZUELA ESTE,MRW,Venezuela,Lara,Barquisimeto,"Av. Venezuela Este, entre calles 8 y 9. Barquisimeto.",10.0765,-69.294,0422-0011130,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:57.833301+00:00,2026-06-26T22:36:57.833301+00:00
9d9c10f8-92bc-42e4-b526-2808c04f5272,MRW 14000 MÉRIDA CUBO ROJO,MRW,Venezuela,Mérida,Mérida,"Av. Gonzalo Picón con Viaducto Miranda, C.C. Cubo Rojo, nivel PB, locales N.° 2, 4, 6, 7 y 8. Sector Glorias Patrias",8.5915,-71.1495,0424-7026775,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:55.973661+00:00,2026-06-26T22:36:55.973661+00:00
81c882db-10c6-49b3-9a10-a52ab23d04b0,MRW 14010 MÉRIDA PASEO DE LAS FERIAS,MRW,Venezuela,Mérida,Mérida,"Av. Don Tulio Febres Cordero con calle 29, detrás del Edif. Administrativo de la ULA, Edif. El Paseo.",8.5955,-71.1435,0426-1959209,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:54.41657+00:00,2026-06-26T22:36:54.41657+00:00
eb8ad3f1-2dc4-4c99-80d1-601745c9be09,MRW 14020 EL VIGIA,MRW,Venezuela,Mérida,El Vigía,"La calle 3, con Av. Pepe Rojas, Barrio Bolívar.",8.621,-71.6535,0412-0649404,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:52.97441+00:00,2026-06-26T22:36:52.97441+00:00
759cdb5a-de25-4e25-ad5a-37f07dafe53b,MRW 14030 TOVAR,MRW,Venezuela,Mérida,Tovar,"Calle Real 4ta, C.C. El Llano, nivel PB, local N.° 4, sector El Llano.",8.341,-71.758,0414-0800361 / 0414-7447126,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:51.774137+00:00,2026-06-26T22:36:51.774137+00:00
5f9e21af-4dc8-492d-90ce-a03a9b57dcf5,MRW 14040 EJIDO,MRW,Venezuela,Mérida,Ejido,"Av. Fernández Peña, casa planta baja N.° 133-C, sector Montalbán, a 100 mts. del Diario Frontera. Centro Ejido.",8.549,-71.2415,0424-7472145 / 0274-2213857,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:36:50.478494+00:00,2026-06-26T22:36:50.478494+00:00
ed96ba97-94e2-41a6-a184-e40de5ba6869,MRW 14050 MÉRIDA MILLA,MRW,Venezuela,Mérida,Mérida,"Av. Dos Lora, Centro Profesional Moli-Rod, PB, local N.° 4, diagonal a la Plaza de Millacón.",8.6044,-71.1378,0416-2613567,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:47.619422+00:00,2026-06-26T22:35:47.619422+00:00
ce7f35ab-c17c-4ef0-babb-143eee40ab61,MRW 14060 MÉRIDA LOS PRÓCERES,MRW,Venezuela,Mérida,Mérida,"Av. Los Próceres con calle La Orquídea, Minicentro Comercial Don Luis, local N.° 2B.",8.5775,-71.171,0412-0743776,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:45.955758+00:00,2026-06-26T22:35:45.955758+00:00
0ae30877-afb9-459e-ab8c-6e16478e33c6,MRW 14070 TUCANIZÓN,MRW,Venezuela,Mérida,Tucanizón,"Carretera Panamericana, sector El Carmen, galpón N.° 1, al lado de la estación de servicio El Indio.",8.91,-71.46,0424-7063782,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:44.411908+00:00,2026-06-26T22:35:44.411908+00:00
eae8b4ac-63e8-4370-adde-267fd10cb930,MRW 15000 LOS TEQUES,MRW,Venezuela,Miranda,Los Teques,"Calle Sucre Norte, locales N.° 2 y 15-1, sector El Pueblo.",10.34,-67.04,0412-3133672 / 0412-2532542,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:04.552018+00:00,2026-06-26T22:35:04.552018+00:00
bde2ca31-dbb2-48df-89df-ea3d1b5832ff,MRW 15001 CARRIZAL,MRW,Venezuela,Miranda,Carrizal,"Kilómetro 21 de la carretera Panamericana, ingresando por la urbanización Montaña Alta, nivel sótano, local S-1, C.C. Colinas de Carrizal, frente al C.C. La Cascada. Carrizal.",10.348,-66.993,0412-2239431,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:02.983116+00:00,2026-06-26T22:35:02.983116+00:00
993db49e-0ed5-40ca-a253-d48336137f76,MRW 15010 CHARALLAVE,MRW,Venezuela,Miranda,Charallave,"Calle 9, Av. José Gregorio Hernández con Av. Bolívar, Edif. Los Samanes, N.° 03, sector Casco Central.",10.244,-66.861,0239-2482435 / 0412-6146875,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:01.451392+00:00,2026-06-26T22:35:01.451392+00:00
e87710fb-f50e-44f8-954f-abf96e73c6fb,MRW 15015 OCUMARE DEL TUY,MRW,Venezuela,Miranda,Ocumare del Tuy,"Av. Miranda con calle Toribio Mota, Edif. Televisa, PB, frente a la parada de Parosca.",10.117,-66.777,0412-9889917,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:35:00.463826+00:00,2026-06-26T22:35:00.463826+00:00
fee3b65a-be0e-486a-9c9c-e7e5d1a985fe,MRW 15030 GUARENAS,MRW,Venezuela,Miranda,Guarenas,"C.C. La Candelaria, nivel planta baja, local N.° 01.",10.463,-66.618,0424-2437364 / 0212-3635572,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:33:18.686038+00:00,2026-06-26T22:33:18.686038+00:00
568eafa5-796b-4848-a20c-1617e35d2146,MRW 15040 GUATIRE,MRW,Venezuela,Miranda,Guatire,"Guatire, calle Zamora N.° 47, local PB-1, Edificio Quinta Arelis.",10.474,-66.541,0424-1492150,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:33:16.445906+00:00,2026-06-26T22:33:16.445906+00:00
63ad00fb-e9b1-4b91-82ba-bdd554cbc9b9,MRW 15050 SAN ANTONIO DE LOS ALTOS,MRW,Venezuela,Miranda,San Antonio de los Altos,"Carretera Panamericana, kilómetro 16, C.C. La Casona II, piso 1, local N.° 2-17, al lado de Cinex.",10.375,-66.945,0414-1054725,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:33:06.160563+00:00,2026-06-26T22:33:06.160563+00:00
6b377079-cf39-4bc3-b1ab-ff595c421566,MRW 15060 HIGUEROTE,MRW,Venezuela,Miranda,Higuerote,"Calle El Río, C.C. Martí Plaza, local N.° 1.",10.478,-66.103,0424-1792207,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:32:59.631062+00:00,2026-06-26T22:32:59.631062+00:00
63fe3b81-8da4-4c4b-9726-5383e33af154,MRW 15080 SANTA TERESA DEL TUY,MRW,Venezuela,Miranda,Santa Teresa del Tuy,"Calle Ayacucho, Edif. Don Guillermo, piso 1, oficina N.° 2, zona centro.",10.237,-66.663,0412-5890449 / 0239-2317526,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:32:51.685106+00:00,2026-06-26T22:32:51.685106+00:00
c1d2ade2-3178-447e-88fb-1751a971964a,MRW 15070 RÍO CHICO,MRW,Venezuela,Miranda,Río Chico,"Calle Comercio, local MRW, al lado de la Farmacia Las Mercedes.",10.325,-65.981,0412-9729550 / 0234-8724812,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:32:47.348703+00:00,2026-06-26T22:32:47.348703+00:00
77106632-8f29-490c-a3d7-71a3d2a6aab2,MRW 15090 CUA,MRW,Venezuela,Miranda,Cúa,"Urbanización Jardines de Santa Rosa, C.C. El Colonial, local N.° 26-A.",10.165,-66.788,0412-5525792,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:32:15.137595+00:00,2026-06-26T22:32:15.137595+00:00
22d758be-13df-43a3-adfb-0b587579364d,MRW 16020 PUNTA DE MATA,MRW,Venezuela,Monagas,Punta de Mata,"Calle 5 de Julio con calle Nueva, detrás del Banco Caroní.",9.682,-63.625,0412-0857744,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:33.839358+00:00,2026-06-26T22:31:33.839358+00:00
f9fb5ae2-7929-436e-9853-39f56cc85f6d,MRW 16030 MATURÍN CENTRO,MRW,Venezuela,Monagas,Maturín,"Calle 14 (antigua Av. Rojas) con calle 10 (antigua Barreto), Edif. Bravo, piso PB, local N.° 01, diagonal a la CANTV, sector Centro.",9.75,-63.18,0414-1911759,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:32.527831+00:00,2026-06-26T22:31:32.527831+00:00
da86bf2b-6026-46d7-958c-85965ef91a61,MRW 16050 TEMBLADOR,MRW,Venezuela,Monagas,Temblador,"Calle Bolívar, N.° 70-A, sector La Plaza, al lado de la carnicería El Brahmon.",9.018,-62.632,0416-3973139 / 0422-2621252,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:22.617726+00:00,2026-06-26T22:31:22.617726+00:00
a7f50fde-e5d7-471a-9320-b4b4a897ba40,MRW 16060 MATURÍN NORTE,MRW,Venezuela,Monagas,Maturín,"Av. Principal vía Viboral, C.C. Las Colinas B, planta baja, local N.° 09.",9.79,-63.165,0412-0828870,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:20.84122+00:00,2026-06-26T22:31:20.84122+00:00
c4182092-2e87-4ff8-bd59-6fa99209fd39,MRW 16070 MATURÍN ZONA INDUSTRIAL,MRW,Venezuela,Monagas,Maturín,"Calle Principal de La Cruz de La Paloma con calle La Macarenas, planta baja, local N.° 5.",9.742,-63.245,0424-9025041,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:18.848824+00:00,2026-06-26T22:31:18.848824+00:00
3b9840bb-2515-4bbb-aefc-426431cefab6,MRW 16080 MATURÍN AV. RAÚL LEONI,MRW,Venezuela,Monagas,Maturín,"Av. Raúl Leoni, entre carrera 3 (antigua Av. Rivas) y carrera 4 (antigua Prolongación), frente al Polideportivo.",9.738,-63.16,0414-8529714 / 0412-5050448,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:16.850972+00:00,2026-06-26T22:31:16.850972+00:00
f31b09d1-1345-4ab2-9bdb-19d4c38920fc,MRW 16090 MATURÍN LA FLORESTA,MRW,Venezuela,Monagas,Maturín,"Carrera 1, N.° 4, C.C. La Redoma, nivel PB, local N.° 5, sector Brisas del Aeropuerto, diagonal al SENIAT.",9.743,-63.153,0414-1911759,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:15.307007+00:00,2026-06-26T22:31:15.307007+00:00
bbe4bdca-fe49-4f7d-b0c2-65dbbdd59c64,MRW 16100 PLAZA EL INDIO,MRW,Venezuela,Monagas,Maturín,"Av. Bicentenario, Edif. Zamora, planta baja, al lado de la línea de taxi “Lo Mejor de lo Mejor”.",9.746,-63.191,0422-1113001,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:06.612493+00:00,2026-06-26T22:31:06.612493+00:00
e4d470b3-31c9-4a34-9a25-7c8d6fd31f59,MRW 17010 PORLAMAR,MRW,Venezuela,Nueva Esparta,Porlamar,"Calle Cedeño con calle Narváez, Edif. R. Amaya & Cía, planta baja, sector Táchira.",10.957,-63.856,0412-2551093 / 0412-3505099,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:04.914357+00:00,2026-06-26T22:31:04.914357+00:00
f0d89907-2ee8-44fa-af57-ef8efc99bc6c,MRW 17020 JUAN GRIEGO,MRW,Venezuela,Nueva Esparta,Juan Griego,"Calle Guevara, N.° 12-B, entre calles La Marina y Marcano, diagonal a Comercial Juan Griego.",11.082,-63.964,0295-2536330 / 0416- 1996044,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:31:02.398239+00:00,2026-06-26T22:31:02.398239+00:00
56d3c7be-8fed-418d-b65d-507c14dddd6c,MRW 17021 EL ESPINAL,MRW,Venezuela,Nueva Esparta,El Espinal,"Carretera Nacional El Espinal-San Juan Bautista, frente a la urbanización Cerromar, diagonal a Multiaccesorios y Cesar Cars.",11.018,-63.927,0295-4166952 / 0412-1962049,N/A,agua|alimentos|medicinas|ropa|higiene|bebes|mascotas,false,N/A,true,2026-06-26T22:30:54.204664+00:00,2026-06-26T22:30:54.204664+00:00
